CustomerID,ChurnProbability,CurrentEquipmentDays
3202122,0.8898112547299517,387
3190234,0.8897391575224822,413
3006502,0.8877839224508093,914
3243886,0.8828782381997541,377
3156794,0.8764534059398238,391
3011910,0.8727702748424623,1212
3333842,0.8705882757409886,369
3244318,0.8676427131656613,376
3392434,0.8618621925422386,1251
3187586,0.8591593475723825,452
3211750,0.8589209195934603,372
3143494,0.8469680985860641,369
3193710,0.840736074953539,405
3240542,0.8374362981967516,489
3391962,0.8354224209442607,458
3310294,0.8351088739525453,388
3012298,0.8337588199103048,786
3122838,0.8337067036059427,551
3116990,0.833424354458168,559
3150758,0.8325414592560931,513
3026910,0.831956392717976,650
3290226,0.8316211876281456,411
3241714,0.8279968129585678,380
3264562,0.8278264298339161,454
3258334,0.8269314617218413,402
3042666,0.8256548862164175,852
3202610,0.8249751393284772,448
3230286,0.8243129357218472,394
3005202,0.8241567877860744,1419
3003618,0.8228103057402674,409
3014838,0.821874006635953,562
3070594,0.8206289001605369,813
3160050,0.8201104638472523,548
3049146,0.8185761112066197,977
3209066,0.8177769249520002,542
3074714,0.8177125238502387,801
3013202,0.8174434808203644,562
3270306,0.8171147671983214,444
3228246,0.8151497974630086,373
3028846,0.814262873771244,935
3200546,0.813198676754298,452
3207714,0.8127980525990658,544
3141162,0.8127225552104906,600
3335426,0.811985225298001,368
3031318,0.8116212906923614,926
3211866,0.8113676982130515,366
3243394,0.8107393116199438,485
3106174,0.8107175077156078,705
3157414,0.8091399611896739,493
3006062,0.8062368315099805,1297
3189482,0.8059405287927224,387
3180886,0.8053177280096051,465
3253466,0.804880272319303,428
3134254,0.8044809791716451,727
3246530,0.803982124507038,480
3028050,0.8026761124226054,937
3054954,0.8024833382099088,401
3277998,0.8011725830381807,430
3183870,0.8009433667584659,491
3188562,0.7985303703848219,418
3053946,0.7977468254424387,451
3009686,0.7977046152850837,1231
3051702,0.7975702694987709,794
3236718,0.7970813376012331,432
3088710,0.7966434021030531,541
3010722,0.7959523310917128,1138
3037822,0.7950427125067652,993
3017058,0.7941582147194821,649
3172298,0.7939812582214736,519
3317090,0.7935496069374923,381
3057290,0.7931913034886864,760
3135246,0.7930420534070358,724
3248838,0.7928132755992444,370
3049442,0.7921267512427456,975
3180494,0.7914149905738328,499
3208434,0.7913727755759488,436
3061758,0.791048502128193,681
3045318,0.791020451925481,1004
3205974,0.790804766256256,487
3245490,0.7896774589342697,375
3177222,0.7896723661526484,506
3225598,0.7895504771017399,509
3312406,0.7891569141712614,385
3255030,0.788926697052331,402
3083298,0.7887308783055462,732
3005490,0.7879026740203858,638
3271678,0.7874275016410941,441
3134046,0.7870279728937764,727
3032338,0.7858562837748733,983
3166090,0.7854025915617001,579
3166338,0.7851980524471623,479
3396202,0.7849323422992671,1077
3245690,0.7847223658664128,470
3272178,0.7843682412188595,379
3163326,0.7843411780414182,478
3248174,0.783388482369446,371
3025246,0.7826507868297252,949
3041886,0.782587882582423,1020
3014718,0.7823625684655333,529
3124306,0.7821392346432334,416
3198670,0.7816965374068041,502
3022154,0.7813123314812865,558
3105054,0.7809193487431478,708
3192230,0.7805033538751316,394
3028590,0.7801887003267989,735
3004918,0.7801106013629251,1380
3179274,0.7799323719720663,609
3262382,0.7793497103558397,458
3231686,0.7791016970995209,438
3228302,0.778741506484726,397
3042686,0.7785564042090929,852
3186482,0.7782967499872483,423
3237686,0.7773811784081103,385
3212822,0.7770509586379939,426
3130702,0.7765865602846486,452
3010770,0.7763289697089036,1307
3210614,0.7756826728586212,369
3203558,0.7753298657920155,550
3189090,0.7751659473748344,416
3117754,0.7749942520642252,637
3019574,0.7746344974055412,725
3012938,0.7745935386253874,1143
3032322,0.774579576032564,1090
3070342,0.7742133860505043,768
3267690,0.7736399887205901,387
3096146,0.7736370573455961,795
3249030,0.7733150196503473,369
3022822,0.7732595615358249,507
3097770,0.7731562869760672,620
3244566,0.7721916687034007,376
3167294,0.7721427153550711,637
3278926,0.7719765101311309,367
3221234,0.7717526126600146,456
3193134,0.7716642638996782,468
3035074,0.7713806842071484,595
3054746,0.7713638043650906,572
3174898,0.7693342482062601,512
3075434,0.7689854331062215,799
3219758,0.7687875310301494,458
3030218,0.7681186523417138,931
3103686,0.7677371911498403,383
3301026,0.7676640599527413,398
3154582,0.7674429145034769,375
3073570,0.7669323275272037,615
3241430,0.7664024464048023,381
3168706,0.7659351586716264,634
3156730,0.7651937157766907,535
3225338,0.7649829967265331,448
3051762,0.7645041125830638,900
3211790,0.7642521203068198,366
3100090,0.7640391955890955,561
3242582,0.7637691937579586,425
3015118,0.7633285063489148,1126
3201906,0.7623433883024142,387
3023926,0.762299938423807,1034
3185658,0.761522339892918,425
3190582,0.7613758662331143,412
3067934,0.7612083086129041,776
3174314,0.7608167560354981,452
3318578,0.7602393411205112,379
3133062,0.7598385638124383,560
3175130,0.7584417596646856,450
3136150,0.7579768179909265,661
3044206,0.7579716684725087,1010
3266282,0.7578733145148375,451
3047870,0.757500884795772,816
3010578,0.7574250310416938,1142
3015626,0.756940340340267,812
3152994,0.7567555668374616,385
3101726,0.7565673042205732,480
3172206,0.7561549554624168,519
3007734,0.7544220813752412,816
3108722,0.7544082951608239,632
3277282,0.7543337864068803,370
3216566,0.7540903895665118,525
3199622,0.7540795276051715,392
3211962,0.7540668271609663,366
3146190,0.7537119579638026,492
3114538,0.7533288128627303,579
3251554,0.7531867778993082,366
3216206,0.7529750254530496,419
3161598,0.7524529519494322,482
3187362,0.7521147140108183,482
3113794,0.7519797056613365,580
3093474,0.7518590161718793,804
3224082,0.7518304647743737,451
3118590,0.7516738201948477,392
3227562,0.7516589152025194,444
3206558,0.751553539372045,378
3190758,0.7515264539184315,473
3033814,0.7509677416143258,368
3192786,0.7509645378563998,407
3268122,0.7509441374463977,387
3247818,0.7504888777162284,417
3149434,0.749785403334338,516
3101146,0.7496645325424579,718
3186898,0.7493698531726868,530
3250690,0.7492308252020122,367
3241166,0.7490081339000281,381
3262246,0.7490023903201987,458
3058834,0.7483135744550711,816
3072302,0.7481059163495815,868
3024770,0.7478338414654884,740
3054238,0.7478100049379609,884
3108862,0.7477379087295793,407
3038354,0.747674348170404,883
3202550,0.7476032570265848,386
3278002,0.7473050638897311,427
3336262,0.7472459960085281,367
3094738,0.7472235264793928,509
3200934,0.7470455044186587,498
3224714,0.7464332662068937,403
3257402,0.7464112998294034,403
3115774,0.7463817747152077,746
3009002,0.7462779635214996,1363
3012926,0.746059394260846,1143
3107790,0.745981528087483,655
3107802,0.7456451922048143,655
3059994,0.7451934155818324,810
3090654,0.7451189060312107,752
3106954,0.7451178191350548,703
3027646,0.745115720155691,939
3250866,0.7445228345595392,388
3036214,0.744449430885954,629
3200418,0.7441390255655781,560
3393090,0.7440333388331483,1127
3280382,0.743874943229343,365
3244158,0.7437929210699009,377
3397530,0.7437362220650049,620
3006546,0.7436399974645809,1133
3335402,0.7432403263528243,368
3334422,0.7425768823344887,368
3039114,0.7421395916883838,878
3394146,0.7415133430089144,1091
3124966,0.7409451245700708,630
3117150,0.7409236694613288,638
3008850,0.7406659454827669,1199
3201862,0.7405478533500658,388
3249942,0.7405445887309787,414
3030534,0.7400633920840971,992
3320106,0.7400022352428436,378
3119794,0.7399937719536503,573
3391862,0.7398136039595523,584
3034002,0.7397142269644515,714
3239066,0.7388812341308455,384
3153226,0.7386599822224059,567
3298494,0.7386091494384304,400
3154622,0.7385370153173512,609
3064974,0.7379604229026101,894
3201458,0.7378867850672315,557
3016834,0.7378661439843512,1206
3086786,0.7376719851550569,766
3045930,0.7375274949662513,760
3218414,0.7374896607355921,414
3234974,0.7373043524404934,434
3212862,0.7372670860679721,533
3038982,0.7369924802489113,987
3161974,0.7368670589450426,481
3147826,0.7363836197520829,626
3396778,0.7361802652465073,445
3161270,0.7359765996781126,411
3187402,0.7357720679887613,528
3227450,0.7354153693737808,372
3330466,0.7354134998987408,371
3231722,0.7351576586288192,499
3207082,0.7350465975965257,545
3101730,0.7347339467510015,595
3216346,0.7341114602512785,418
3027418,0.7339179134165528,1048
3109338,0.7337972341151381,697
3122294,0.733330749216351,487
3187070,0.7331590342166464,483
3172350,0.7328541344521532,519
3076362,0.7328004748686092,689
3167362,0.7325800543988821,530
3209838,0.7324610840239366,433
3143838,0.7324263115967857,380
3094674,0.7323323059395367,800
3395890,0.7322552470302177,1095
3044374,0.7319548037648524,441
3026710,0.7318283010425364,1004
3082206,0.7315641120307065,673
3068714,0.7310858942072546,819
3207286,0.7309725709992415,484
3226878,0.7309672851967722,400
3010838,0.7308190532695434,1197
3011746,0.7306536939267391,1109
3036666,0.7305405335490912,954
3035790,0.7303041301016869,898
3141286,0.7302173429953908,415
3144994,0.729518255699285,695
3247826,0.729489654844413,417
3174926,0.7293391608947674,450
3044842,0.7293306722863226,455
3134730,0.7292595457449009,664
3092754,0.7292310957418449,699
3251426,0.7289719118207222,366
3098998,0.7288317880291949,785
3047914,0.7285653361561139,924
3180942,0.728401759559029,436
3000498,0.7283428560263001,586
3123238,0.7282618936700096,570
3029322,0.7280600721899305,934
3192466,0.7278972427223686,516
3001142,0.7278871042455615,953
3199042,0.7278636132869153,455
3052442,0.727750598564574,851
3149090,0.7276833908181093,579
3177586,0.727670329366428,612
3091418,0.7275910604538649,750
3167814,0.7275481882242327,636
3243818,0.727417110416846,423
3236618,0.7273819900769442,493
3011322,0.7272067807379452,1228
3146702,0.7269690903824944,584
3069066,0.7263398661594413,662
3082654,0.7263295278827603,780
3150654,0.7262785652399596,575
3250470,0.7258931438567756,367
3016322,0.7257468186518339,1155
3310866,0.7255680728907443,387
3243942,0.7255030332922949,423
3197226,0.7253988171675972,459
3197314,0.725003774616752,397
3109054,0.724962268737475,590
3250026,0.7248936944178392,368
3203382,0.7247388078569295,492
3311246,0.7246284344931372,387
3234198,0.7240019083912572,389
3145742,0.7239215165947229,633
3147006,0.7238528821500964,587
3012702,0.7236961696903133,1087
3264054,0.7235296610190145,394
3003726,0.7235198266208331,1369
3011110,0.7234729369403501,1126
3248654,0.7231263921754407,370
3329334,0.7229255391852589,371
3295686,0.7227494387157086,377
3203502,0.722662853170671,492
3019126,0.7221708707980209,1003
3029834,0.7216873218929094,994
3174022,0.7215669254800744,515
3201230,0.7210076222481753,451
3264350,0.7208767810491828,455
3027594,0.7207309752785951,458
3260398,0.7205778486144726,399
3204238,0.7205237406962895,383
3104078,0.7201679000094166,444
3133158,0.7201449398334729,560
3397282,0.7199470552207244,867
3088082,0.7196466864181799,762
3241850,0.7196365637999665,380
3223874,0.7196346652755948,405
3094278,0.7194779749524239,801
3006598,0.7193558474546289,376
3286882,0.7192581896159573,416
3021906,0.719093916519888,1038
3020202,0.7190549295279444,990
